会社コード,店舗コード,日付,伝票no,明細no,処理区分,処理名称,時分,処理種別１,処理種別２,処理番号,担当者コード,顧客コード,性別,年齢,会員ランク,地区,加算ポイント,使用ポイント,喪失ポイント,手入力ポイント,カードポイント,預かりポイント,商品コード,商品名,ＪＡＮ,単価,数量,合計金額,現在庫,移動平均金額,原価,税種別,受取現金,単価修正,受取現金種別,仕入先,メーカー,サブジャンル,カードno,カード会社no,カード内容,カード金額,クレジット,リボ,外税税金,内税税金,預かり金,移動先,切出日時,更新日時
"20657","0004","2025-02-04",39,9,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"136001757000","ﾁｪｯｸﾜﾝFAST 1回用","4987009184732",540,2,1080,2,540,540,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,10,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"300000466000","ﾕｰｽｷﾝﾁｭｰﾌﾞ 40g ﾐｯﾌｨｰﾃﾞｻﾞｲﾝ","4987353190113",320,1,320,1,320,320,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,11,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"136001737000","桐灰ｶｲﾛ 貼らないﾀｲﾌﾟ 10個","4901548603769",304,1,304,4,292,304,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,12,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"117000012000","ｱﾘﾅﾐﾝV 50ml×10本","4987123138604",1760,1,1760,10,1760,1762,"0",,0,"1",168,2,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,13,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"207000411000","ｵﾛﾅﾐﾝC 120ml×10本入","4987035089322",1000,1,1000,2,1000,1000,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",39,14,3,"仕入","14:45:00",2,,,188,"168",0,0,,,,,,,,,"136001738000","桐灰はるｶｲﾛﾐﾆ10袋","4901548603745",253,2,506,0,0,253,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 14:54:55","2025-02-04 14:57:16"
"20657","0004","2025-02-04",42,1,3,"仕入","15:06:00",2,,,188,"168",0,0,,,,,,,,,"300000494000","ﾆﾍﾞｱﾃﾞｨｰﾌﾟﾓｲｽﾁｬｰﾘｯﾌﾟ無香料2.2ｇ","4901301253545",370,1,370,1,370,370,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-04 15:24:55","2025-02-04 15:27:17"
"20657","0004","2025-02-05",2,1,3,"仕入","09:36:00",2,,,179,"15",0,0,,,,,,,,,"207000559000","もっちり麦 420g","4964176540011",363,4,1452,4,363,363,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-05 09:55:14","2025-02-05 09:56:38"
"20657","0004","2025-02-05",15,1,3,"仕入","11:58:00",2,,,179,"15",0,0,,,,,,,,,"120000020000","ｳｪﾙｳｫｯｼｭｱｲ","4987084313751",360,5,1800,5,360,360,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-05 12:25:14","2025-02-05 12:27:05"
"20657","0004","2025-02-06",2,1,3,"仕入","09:50:00",2,,,179,"15",0,0,,,,,,,,,"120000020000","ｳｪﾙｳｫｯｼｭｱｲ","4987084313751",360,1,360,6,360,360,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-06 09:58:39","2025-02-06 10:06:11"
"20657","0004","2025-02-06",3,1,3,"仕入","09:51:00",2,,,179,"15",0,0,,,,,,,,,"207000316000","ｵｰｴｽﾜﾝ(OS-1) ｾﾞﾘｰ 200g","4987035576211",146,6,876,8,146,146,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-06 09:58:39","2025-02-06 10:06:11"
"20657","0004","2025-02-07",6,1,3,"仕入","09:35:00",2,,,188,"15",0,0,,,,,,,,,"207000314000","ｵｰｴｽﾜﾝ(OS-1) 500ml","4987035576419",145,24,3480,48,145,145,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-07 09:55:18","2025-02-07 09:56:41"
"20657","0004","2025-02-07",40,1,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"207001410000","たんきりのど飴 120g","4950233494113",150,1,150,2,150,150,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,2,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"402000358000","ﾒﾃﾞｨｹｱ大きめ救急ﾊﾞﾝ 5枚 Lｻｲｽﾞ","4987227027217",303,1,303,2,303,303,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,3,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"403000365000","伸縮包帯 M","4987601023569",97,1,97,2,97,97,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,4,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"100000247000","★ｶﾞｽﾀｰ10〈散〉 12包","4987774037202",1027,1,1027,1,1027,1027,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,5,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"402000110000","ｹｱﾘｰｳﾞ M 20枚 CL-20M","4987167035457",206,1,206,5,206,206,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,6,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"123000128000","ｹﾝｴｰ 白色ﾜｾﾘﾝ 50g","4987286301341",120,1,120,1,120,130,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,7,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"116000009000","ｱﾘﾅﾐﾝA 60錠","4987123145374",1008,1,1008,1,1008,1008,"0",,0,"1",168,2,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,8,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"109000146000","★ﾛｷｿﾌﾟﾛﾌｪﾝ錠 12錠","4987343084910",195,10,1950,29,195,195,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,9,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"136001738000","桐灰はるｶｲﾛﾐﾆ10袋","4901548603745",253,5,1265,5,253,253,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,10,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"109000135000","★ﾛｷｿﾆﾝS 12錠","4987107610867",475,5,2375,20,472,475,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,11,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"113000509000","ﾎﾞﾗｷﾞﾉｰﾙA軟膏20ｇ","4987978101037",907,1,907,1,907,907,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",40,12,3,"仕入","14:59:00",2,,,188,"168",0,0,,,,,,,,,"402000022000","JVPｻｰｼﾞｶﾙﾃｰﾌﾟ 25mm×9m","4560236200965",108,1,108,2,108,108,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-07",41,1,3,"仕入","15:24:00",2,,,188,"23",0,0,,,,,,,,,"207000943000","ｻﾔｶ くろず飴","4973877000861",175,1,175,2,175,175,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-07 15:25:16","2025-02-07 15:27:31"
"20657","0004","2025-02-10",1,1,3,"仕入","09:30:00",2,,,188,"15",0,0,,,,,,,,,"120000020000","ｳｪﾙｳｫｯｼｭｱｲ","4987084313751",360,1,360,6,360,360,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-10 09:55:31","2025-02-10 09:56:38"
"20657","0004","2025-02-10",22,1,3,"仕入","15:08:00",2,,,188,"168",0,0,,,,,,,,,"135000340000","ｳﾘｴｰｽKc 50枚入","4987350280251",2350,1,2350,1,2350,2350,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-10 15:25:32","2025-02-10 15:27:24"
"20657","0004","2025-02-10",22,2,3,"仕入","15:08:00",2,,,188,"168",0,0,,,,,,,,,"207001410000","たんきりのど飴 120g","4950233494113",150,1,150,2,150,150,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-10 15:25:32","2025-02-10 15:27:24"
"20657","0004","2025-02-10",22,3,3,"仕入","15:08:00",2,,,188,"168",0,0,,,,,,,,,"132000352000","ﾎﾞﾗｷﾞﾉｰﾙA坐剤 10個","4987978101006",977,1,977,1,977,977,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-10 15:25:32","2025-02-10 15:27:24"
"20657","0004","2025-02-10",22,4,3,"仕入","15:08:00",2,,,188,"168",0,0,,,,,,,,,"402000106000","ｹｱﾘｰｳﾞ L 16枚 CL-16L","4987167031251",218,2,436,3,218,218,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-10 15:25:32","2025-02-10 15:27:24"
"20657","0004","2025-02-10",22,5,3,"仕入","15:08:00",2,,,188,"168",0,0,,,,,,,,,"107000284000","★ﾊﾟｲﾛﾝ PL顆粒 Pro 12包","4987904100998",1157,1,1157,1,1157,1157,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-10 15:25:32","2025-02-10 15:27:24"
"20657","0004","2025-02-12",7,1,3,"仕入","10:45:00",2,,,179,"23",0,0,,,,,,,,,"135001509000","ﾒﾃﾞｨｾｰﾌ針MS-GN4530 30本入","4987350244437",378,6,2268,6,378,378,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-12 10:56:15","2025-02-12 10:56:53"
"20657","0004","2025-02-12",7,2,3,"仕入","10:45:00",2,,,179,"23",0,0,,,,,,,,,"135001512000","ﾒﾃﾞｨｾｰﾌﾌｨｯﾄﾁｯﾌﾟ 30個 MS-FC030","4987350373519",2370,6,14220,6,2370,2475,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-12 10:56:15","2025-02-12 10:56:53"
"20657","0004","2025-02-12",8,1,3,"仕入","10:45:00",2,,,179,"23",0,0,,,,,,,,,"207001855000","自然王国 生しぼりしょうが湯","4982070740467",570,1,570,2,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-12 10:56:15","2025-02-12 10:56:53"
"20657","0004","2025-02-12",16,1,3,"仕入","11:38:00",2,,,82,"67",0,0,,,,,,,,,"110000092000","★ﾀﾞﾏﾘﾝｸﾞﾗﾝﾃﾞX ｸﾘｰﾑ 15g","4987306035119",1000,2,2000,5,1000,1000,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-12 11:56:43","2025-02-12 11:57:05"
"20657","0004","2025-02-12",16,2,3,"仕入","11:38:00",2,,,82,"67",0,0,,,,,,,,,"135001936000","COVID-19　ﾗﾋﾞｯﾄﾞﾃｽﾄ(一般用)","4987306036055",791,12,9492,13,791,791,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-12 11:56:43","2025-02-12 11:57:05"
"20657","0004","2025-02-12",16,3,3,"仕入","11:38:00",2,,,82,"67",0,0,,,,,,,,,"404000458000","歯医者さん150ﾌﾗｯﾄﾀｲﾌﾟ ふつう","4987306038608",69,12,828,12,69,69,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-12 11:56:43","2025-02-12 11:57:05"
"20657","0004","2025-02-12",16,4,3,"仕入","11:38:00",2,,,82,"67",0,0,,,,,,,,,"108000214000","★ﾊﾟﾌﾞﾛﾝSｺﾞｰﾙﾄﾞW 微粒 24包","4987306047495",1392,10,13920,10,1392,1392,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-12 11:56:43","2025-02-12 11:57:05"
"20657","0004","2025-02-12",16,5,3,"仕入","11:38:00",2,,,82,"67",0,0,,,,,,,,,"410000405000","ﾘｱｯﾌﾟﾓｲｽﾄｽｶﾙﾌﾟｽﾌﾟﾚｰ 185g","4987306058392",720,1,720,1,720,720,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-12 11:56:43","2025-02-12 11:57:05"
"20657","0004","2025-02-13",10,1,3,"仕入","11:15:00",2,,,188,"168",0,0,,,,,,,,,"136001524000","きものしょうのう 8包","4902407140166",637,2,1274,2,637,677,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-13 11:30:51","2025-02-13 11:37:15"
"20657","0004","2025-02-13",10,2,3,"仕入","11:15:00",2,,,188,"168",0,0,,,,,,,,,"207001410000","たんきりのど飴 120g","4950233494113",150,1,150,3,150,150,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-13 11:30:51","2025-02-13 11:37:15"
"20657","0004","2025-02-13",10,3,3,"仕入","11:15:00",2,,,188,"168",0,0,,,,,,,,,"111000367000","ｺﾛｽｷﾝ","4987145100146",539,1,539,2,539,539,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-13 11:30:51","2025-02-13 11:37:15"
"20657","0004","2025-02-13",10,4,3,"仕入","11:15:00",2,,,188,"168",0,0,,,,,,,,,"111000336000","★ﾊﾞﾝﾃﾘﾝ液α 45g","4987067292004",975,1,975,1,975,975,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-13 11:30:51","2025-02-13 11:37:15"
"20657","0004","2025-02-13",10,5,3,"仕入","11:15:00",2,,,188,"168",0,0,,,,,,,,,"112000118000","ﾋﾋﾞｹｱ軟膏 15g","4987426002060",946,1,946,2,946,946,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-13 11:30:51","2025-02-13 11:37:15"
"20657","0004","2025-02-13",22,1,3,"仕入","13:45:00",2,3,,188,"15",0,0,,,,,,,,,"120000020000","ｳｪﾙｳｫｯｼｭｱｲ","4987084313751",-360,-1,-360,5,360,-360,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-13 14:00:52","2025-02-13 14:06:58"
"20657","0004","2025-02-14",25,1,3,"仕入","11:45:00",2,,,188,"23",0,0,,,,,,,,,"135000211000","ｱｷｭﾁｪｯｸｱﾋﾞﾊﾞｽﾄﾘｯﾌﾟF 25枚入り","4987908000317",2361,1,2361,3,2361,2361,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-14 11:54:42","2025-02-14 11:57:02"
"20657","0004","2025-02-14",26,1,3,"仕入","11:45:00",2,,,188,"23",0,0,,,,,,,,,"135001100000","ﾆﾌﾟﾛ LSﾗﾝｾｯﾄ 30G 1.0mm 25本入","4987458111693",405,1,405,1,405,386,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-14 11:54:42","2025-02-14 11:57:02"
"20657","0004","2025-02-14",42,1,3,"仕入","13:55:00",2,,,188,"11",0,0,,,,,,,,,"114000201000","救心感應丸気 3粒","4900000002089",300,100,30000,127,299,300,"0",,0,"1",11,0,0,,,,,,,,,,,"2025-02-14 14:24:43","2025-02-14 14:27:33"
"20657","0004","2025-02-17",3,1,3,"仕入","09:40:00",2,,,188,"15",0,0,,,,,,,,,"138000002000","ｿﾌﾄｻﾝﾃｨｱ 4本1箱","4987084128225",368,2,736,8,368,368,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-17 09:57:12","2025-02-17 09:58:45"
"20657","0004","2025-02-17",33,1,3,"仕入","15:49:00",2,,,179,"23",0,0,,,,,,,,,"135000034000","Gｾﾝｻｰ 25枚","4987486775669",2500,1,2500,1,2500,2500,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-17 15:57:09","2025-02-17 15:57:33"
"20657","0004","2025-02-18",3,1,3,"仕入","09:39:00",2,,,188,"15",0,0,,,,,,,,,"138000002000","ｿﾌﾄｻﾝﾃｨｱ 4本1箱","4987084128225",368,10,3680,14,368,368,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-18 09:56:04","2025-02-18 09:56:40"
"20657","0004","2025-02-18",13,1,3,"仕入","11:01:00",2,,,179,"23",0,0,,,,,,,,,"207001854000","自然王国 生しぼりしょうが入り甘酒","4982070740511",570,1,570,2,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-18 11:26:05","2025-02-18 11:26:55"
"20657","0004","2025-02-18",13,2,3,"仕入","11:01:00",2,,,179,"23",0,0,,,,,,,,,"207001855000","自然王国 生しぼりしょうが湯","4982070740467",570,2,1140,2,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-18 11:26:05","2025-02-18 11:26:55"
"20657","0004","2025-02-18",44,1,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"117000012000","ｱﾘﾅﾐﾝV 50ml×10本","4987123138604",1760,1,1760,11,1760,1762,"0",,0,"1",168,2,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,2,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"132000352000","ﾎﾞﾗｷﾞﾉｰﾙA坐剤 10個","4987978101006",977,1,977,1,977,977,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,3,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"113000509000","ﾎﾞﾗｷﾞﾉｰﾙA軟膏20ｇ","4987978101037",907,1,907,1,907,907,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,4,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"115000053000","ﾂﾑﾗ 麦門冬湯S内服液 30ml×3本","4987138322166",455,2,910,4,455,455,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,5,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"112000223000","★ﾛｷﾌﾟﾌｪﾝﾃｰﾌﾟ L 7枚","4987435556516",392,1,392,1,392,392,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,6,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"100000247000","★ｶﾞｽﾀｰ10〈散〉 12包","4987774037202",1027,1,1027,1,1027,1027,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,7,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"107000286000","★新ﾙﾙＡｺﾞｰﾙﾄﾞDX α 30錠","4987107625441",650,1,650,1,650,650,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,8,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"113000299000","ﾌﾙｺｰﾄF 5g","4987128154258",714,1,714,2,707,714,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,9,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"405000030000","新ﾎﾟﾘｸﾞﾘｯﾌﾟS 75g","4901080701114",917,1,917,2,917,917,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,10,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"136001738000","桐灰はるｶｲﾛﾐﾆ10袋","4901548603745",253,1,253,5,253,253,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,11,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"112000023000","★ｻﾛﾝﾊﾟｽ 40枚","4987188100554",416,1,416,2,416,416,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,12,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"136001757000","ﾁｪｯｸﾜﾝFAST 1回用","4987009184732",540,1,540,2,540,540,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,13,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"402000115000","ｹｱﾘｰｳﾞ 関節用 ﾋﾞｯｸｻｲｽﾞ 7枚","4987167037291",220,1,220,2,220,220,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,14,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"402000107000","ｹｱﾘｰｳﾞ 3ｻｲｽﾞ 20枚 CL20-3","4987167055868",220,1,220,2,220,220,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,15,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"402000110000","ｹｱﾘｰｳﾞ M 20枚 CL-20M","4987167035457",206,1,206,4,206,206,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,16,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"111000259000","★ﾒﾝｿﾚｰﾀﾑADｸﾘｰﾑm 90g","4987241124329",661,1,661,2,661,661,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,17,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"111000039000","ｵﾛﾅｲﾝH軟膏 11g","4987035566113",195,1,195,1,195,195,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-18",44,18,3,"仕入","14:33:00",2,,,188,"168",0,0,,,,,,,,,"108000261000","★浅田飴 せきどめｸｰﾙﾚﾓﾝ 36錠","4987206033710",408,1,408,1,408,408,"0",,0,"1",168,0,0,,,,,,,,,,,"2025-02-18 14:56:02","2025-02-18 14:57:05"
"20657","0004","2025-02-19",2,1,3,"仕入","10:00:00",2,,,188,"15",0,0,,,,,,,,,"207001165000","養命酒製造ｸﾛﾓｼﾞのど飴","4987236019067",208,1,208,1,208,208,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-19 10:24:59","2025-02-19 10:26:41"
"20657","0004","2025-02-19",2,2,3,"仕入","10:00:00",2,,,188,"15",0,0,,,,,,,,,"207001255000","ｽｳｨｰﾄﾏｰﾋﾞｰ ﾌﾙｰﾂﾐｯｸｽｷｬﾝﾃﾞｨｰ49g","4534551012091",182,1,182,1,182,182,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-19 10:24:59","2025-02-19 10:26:41"
"20657","0004","2025-02-19",3,1,3,"仕入","10:05:00",2,,,179,"11",0,0,,,,,,,,,"114000399000","能活精 2CP","4900000002515",225,108,24300,106,225,245,"0",,0,"1",11,0,0,,,,,,,,,,,"2025-02-19 10:24:59","2025-02-19 10:26:41"
"20657","0004","2025-02-19",12,1,3,"仕入","11:28:00",2,,,188,"23",0,0,,,,,,,,,"207001854000","自然王国 生しぼりしょうが入り甘酒","4982070740511",570,1,570,2,570,570,"0",,0,"1",23,0,0,,,,,,,,,,,"2025-02-19 11:54:59","2025-02-19 11:56:59"
"20657","0004","2025-02-21",3,1,3,"仕入","09:28:00",2,,,188,"15",0,0,,,,,,,,,"207000559000","もっちり麦 420g","4964176540011",363,2,726,4,363,363,"0",,0,"1",15,0,0,,,,,,,,,,,"2025-02-21 09:55:36","2025-02-21 09:57:18"
"20657","0004","2025-02-21",14,1,3,"仕入","11:04:00",2,,,82,"67",0,0,,,,,,,,,"100000178000","大正漢方胃腸薬 100錠","4987306009790",878,2,1756,3,864,878,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-21 11:25:36","2025-02-21 11:27:10"
"20657","0004","2025-02-21",14,2,3,"仕入","11:04:00",2,,,82,"67",0,0,,,,,,,,,"132000077000","ｺｰﾗｯｸ 60錠","4987306021242",701,5,3505,11,694,701,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-21 11:25:36","2025-02-21 11:27:10"
"20657","0004","2025-02-21",14,3,3,"仕入","11:04:00",2,,,82,"67",0,0,,,,,,,,,"106000036000","ｺｰﾗｯｸⅡ 40錠","4987306021297",465,10,4650,17,463,465,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-21 11:25:36","2025-02-21 11:27:10"
"20657","0004","2025-02-21",14,4,3,"仕入","11:04:00",2,,,82,"67",0,0,,,,,,,,,"105000035000","新ﾋﾞｵﾌｪﾙﾐﾝS錠 130錠","4987306054776",695,5,3475,9,695,695,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-21 11:25:36","2025-02-21 11:27:10"
"20657","0004","2025-02-21",14,5,3,"仕入","11:04:00",2,,,82,"67",0,0,,,,,,,,,"105000036000","新ﾋﾞｵﾌｪﾙﾐﾝS錠 350錠","4987306054783",1608,3,4824,6,1608,1608,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-21 11:25:36","2025-02-21 11:27:10"
"20657","0004","2025-02-21",15,1,3,"仕入","11:04:00",2,,,82,"67",0,0,,,,,,,,,"207000469000","ﾊﾟﾙｽｲｰﾄｶﾛﾘｰｾﾞﾛ 170g袋","4987306048867",808,5,4040,6,808,808,"0",,0,"1",67,0,0,,,,,,,,,,,"2025-02-21 11:25:36","2025-02-21 11:27:10"
"20657","0004","2025-02-21",27,1,3,"仕入","12:05:00",2,,,82,"65",0,0,,,,,,,,,"301000122000","ﾌﾟﾚﾐｱﾑ100(ｵｲﾙ) 15ml","4515748001852",3000,20,60000,5,3000,3000,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-02-21 12:25:32","2025-02-21 12:27:12"
"20657","0004","2025-02-21",28,1,3,"仕入","12:08:00",2,,,82,"65",0,0,,,,,,,,,"108000262000","ﾀｳﾛﾐﾝ440錠","4976084042471",2650,1,2650,1,2650,2650,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-02-21 12:25:32","2025-02-21 12:27:12"
"20657","0004","2025-02-21",28,2,3,"仕入","12:08:00",2,,,82,"65",0,0,,,,,,,,,"108000264000","錠Aｱｽｹﾞﾝ60錠","4976084101468",650,2,1300,2,650,650,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-02-21 12:25:32","2025-02-21 12:27:12"
"20657","0004","2025-02-21",29,1,3,"仕入","12:09:00",2,,,82,"65",0,0,,,,,,,,,"105000032000","新ｺﾝﾁｰﾑ錠 360錠","4976084021070",900,1,900,2,900,900,"0",,0,"1",65,0,0,,,,,,,,,,,"2025-02-21 12:25:32","2025-02-21 12:27:12"
